"id","ship_mode","segment","country","city","state","postal_code","region","category","sub_category","sales","quantity","discount","profit"
3838,"Standard Class","Consumer","United States","Oceanside","New York",11572,"East","Technology","Machines",629.93,7,0,296.0671
5994,"First Class","Corporate","United States","New York City","New York",10035,"East","Furniture","Chairs",207.846,3,0.1,2.3094
5140,"First Class","Corporate","United States","Tulsa","Oklahoma",74133,"Central","Technology","Phones",69.93,7,0,0.6993
4944,"Second Class","Consumer","United States","Houston","Texas",77070,"Central","Office Supplies","Storage",44.84,5,0.2,5.605
1712,"Standard Class","Consumer","United States","Columbia","South Carolina",29203,"South","Furniture","Chairs",1690.04,4,0,422.51
8794,"Standard Class","Consumer","United States","Whittier","California",90604,"West","Technology","Phones",444.768,4,0.2,44.4768
574,"Standard Class","Corporate","United States","Houston","Texas",77041,"Central","Furniture","Tables",347.361,7,0.3,-69.4722
5070,"Standard Class","Home Office","United States","Los Angeles","California",90036,"West","Office Supplies","Binders",15.24,5,0.2,5.334
8056,"Second Class","Consumer","United States","New York City","New York",10011,"East","Office Supplies","Labels",7.31,1,0,3.4357
2774,"Second Class","Consumer","United States","San Francisco","California",94122,"West","Furniture","Tables",1478.272,8,0.2,92.392
2956,"Standard Class","Consumer","United States","Los Angeles","California",90032,"West","Furniture","Bookcases",917.9235,9,0.15,75.5937
2879,"Second Class","Consumer","United States","Sandy Springs","Georgia",30328,"South","Furniture","Bookcases",1266.86,7,0,291.3778
481,"Second Class","Consumer","United States","Westminster","California",92683,"West","Office Supplies","Appliances",243.16,2,0,72.948
5686,"First Class","Consumer","United States","Roseville","California",95661,"West","Office Supplies","Binders",8.32,5,0.2,2.808
7440,"Standard Class","Corporate","United States","Oceanside","New York",11572,"East","Technology","Phones",39.98,2,0,1.999
8890,"Second Class","Consumer","United States","Long Beach","California",90805,"West","Office Supplies","Paper",19.92,4,0,9.7608
6771,"First Class","Corporate","United States","Henderson","Nevada",89015,"West","Office Supplies","Binders",5.728,2,0.2,2.0048
3841,"Standard Class","Consumer","United States","Fremont","Nebraska",68025,"Central","Office Supplies","Paper",104.85,1,0,50.328
847,"Second Class","Consumer","United States","New York City","New York",10009,"East","Office Supplies","Paper",212.64,6,0,99.9408
4167,"Second Class","Corporate","United States","Decatur","Illinois",62521,"Central","Technology","Accessories",408.744,7,0.2,76.6395
9744,"Second Class","Corporate","United States","Indianapolis","Indiana",46203,"Central","Office Supplies","Binders",17.38,2,0,8.69
4471,"Second Class","Consumer","United States","San Diego","California",92105,"West","Office Supplies","Paper",11.56,2,0,5.6644
2878,"Standard Class","Consumer","United States","Los Angeles","California",90045,"West","Office Supplies","Storage",304.23,3,0,9.1269
6397,"Standard Class","Corporate","United States","Houston","Texas",77036,"Central","Furniture","Tables",99.372,2,0.3,-1.4196
7407,"Standard Class","Consumer","United States","New York City","New York",10011,"East","Technology","Accessories",72.48,2,0,30.4416
5452,"Second Class","Corporate","United States","Chicago","Illinois",60623,"Central","Office Supplies","Art",7.872,3,0.2,0.8856
1792,"Second Class","Home Office","United States","Raleigh","North Carolina",27604,"South","Technology","Phones",471.92,2,0.2,29.495
3152,"Standard Class","Consumer","United States","San Francisco","California",94109,"West","Office Supplies","Art",19.9,5,0,6.567
8460,"Standard Class","Corporate","United States","Columbia","Missouri",65203,"Central","Office Supplies","Art",29.68,7,0,11.5752
8915,"Second Class","Corporate","United States","Newark","Delaware",19711,"East","Office Supplies","Storage",85.52,2,0,22.2352
6503,"Standard Class","Consumer","United States","Pasadena","California",91104,"West","Office Supplies","Appliances",56.52,3,0,15.8256
9834,"First Class","Consumer","United States","Wilmington","Delaware",19805,"East","Technology","Phones",68.04,7,0,19.7316
3943,"Second Class","Corporate","United States","New York City","New York",10009,"East","Furniture","Bookcases",579.136,4,0.2,21.7176
5473,"Second Class","Consumer","United States","Arlington","Virginia",22204,"South","Office Supplies","Binders",58.05,3,0,26.703
8118,"Same Day","Home Office","United States","New York City","New York",10009,"East","Technology","Accessories",30.84,3,0,6.168
5196,"Second Class","Consumer","United States","Las Vegas","Nevada",89115,"West","Office Supplies","Paper",25.92,4,0,12.4416
550,"Standard Class","Corporate","United States","Buffalo","New York",14215,"East","Furniture","Furnishings",199.9,5,0,39.98
3907,"Second Class","Home Office","United States","San Francisco","California",94110,"West","Office Supplies","Art",87.92,4,0,26.376
3449,"Standard Class","Home Office","United States","Saint Peters","Missouri",63376,"Central","Furniture","Tables",697.16,4,0,146.4036
7237,"Standard Class","Consumer","United States","Los Angeles","California",90032,"West","Furniture","Furnishings",24.7,5,0,10.374
305,"Standard Class","Consumer","United States","San Francisco","California",94110,"West","Office Supplies","Art",9.12,3,0,3.1008
9528,"Same Day","Corporate","United States","San Francisco","California",94110,"West","Office Supplies","Supplies",25.35,3,0,7.605
2083,"Standard Class","Corporate","United States","New York City","New York",10035,"East","Office Supplies","Fasteners",36.48,6,0,18.24
6097,"Standard Class","Corporate","United States","Fremont","Nebraska",68025,"Central","Office Supplies","Binders",53.9,5,0,25.872
409,"Standard Class","Home Office","United States","Oceanside","California",92054,"West","Office Supplies","Paper",12.9,2,0,6.321
167,"Second Class","Consumer","United States","Tulsa","Oklahoma",74133,"Central","Office Supplies","Binders",42.81,3,0,20.1207
1785,"Standard Class","Consumer","United States","Jacksonville","North Carolina",28540,"South","Office Supplies","Binders",13.092,4,0.7,-10.0372
9793,"Standard Class","Consumer","United States","New York City","New York",10035,"East","Furniture","Chairs",599.292,6,0.1,93.2232
7460,"Standard Class","Home Office","United States","Charlottesville","Virginia",22901,"South","Furniture","Furnishings",67.96,4,0,12.2328
6678,"Second Class","Consumer","United States","Indianapolis","Indiana",46203,"Central","Office Supplies","Storage",190.86,2,0,11.4516
5922,"Second Class","Corporate","United States","Arlington","Texas",76017,"Central","Technology","Phones",863.64,9,0.2,107.955
5492,"First Class","Corporate","United States","Chesapeake","Virginia",23320,"South","Technology","Phones",161.61,1,0,42.0186
8041,"Standard Class","Corporate","United States","New York City","New York",10024,"East","Furniture","Tables",1071.576,4,0.4,-553.6476
416,"Standard Class","Home Office","United States","New Brunswick","New Jersey",8901,"East","Office Supplies","Fasteners",7.16,2,0,3.58
3251,"Standard Class","Home Office","United States","New York City","New York",10009,"East","Furniture","Chairs",434.646,3,0.1,62.7822
8068,"Standard Class","Consumer","United States","New York City","New York",10009,"East","Office Supplies","Paper",13.48,2,0,6.74
6596,"Second Class","Consumer","United States","San Francisco","California",94109,"West","Office Supplies","Labels",5.76,2,0,2.8224
9096,"Standard Class","Consumer","United States","Houston","Texas",77095,"Central","Office Supplies","Paper",25.92,5,0.2,9.072
7066,"Same Day","Consumer","United States","Houston","Texas",77036,"Central","Office Supplies","Storage",281.424,11,0.2,-35.178
9499,"Standard Class","Consumer","United States","Tucson","Arizona",85705,"West","Office Supplies","Art",9.24,1,0.2,0.924
9506,"Standard Class","Consumer","United States","Huntsville","Texas",77340,"Central","Furniture","Furnishings",76.728,3,0.6,-53.7096
3311,"Standard Class","Consumer","United States","Irving","Texas",75061,"Central","Office Supplies","Labels",5.04,2,0.2,1.764
788,"Second Class","Home Office","United States","Costa Mesa","California",92627,"West","Technology","Accessories",239.97,3,0,26.3967
5848,"Standard Class","Consumer","United States","New York City","New York",10009,"East","Office Supplies","Art",38.82,6,0,17.469
6454,"Second Class","Corporate","United States","Milwaukee","Wisconsin",53209,"Central","Technology","Phones",297.55,5,0,83.314
8285,"Standard Class","Consumer","United States","San Antonio","Texas",78207,"Central","Furniture","Chairs",1740.06,9,0.3,-24.858
2069,"Standard Class","Consumer","United States","Long Beach","New York",11561,"East","Office Supplies","Supplies",55.6,4,0,16.124
763,"Second Class","Consumer","United States","Chicago","Illinois",60653,"Central","Furniture","Furnishings",4.712,2,0.6,-1.8848
9210,"First Class","Consumer","United States","San Francisco","California",94110,"West","Furniture","Tables",210.008,1,0.2,2.6251
7637,"Standard Class","Consumer","United States","Fayetteville","North Carolina",28314,"South","Furniture","Furnishings",14.272,8,0.2,4.2816
5041,"Second Class","Consumer","United States","Los Angeles","California",90036,"West","Office Supplies","Storage",720.76,4,0,187.3976
3803,"Second Class","Consumer","United States","Richmond","Kentucky",40475,"South","Office Supplies","Binders",29.36,2,0,13.5056
6031,"Standard Class","Consumer","United States","Tucson","Arizona",85705,"West","Office Supplies","Paper",19.92,5,0.2,6.723
5444,"First Class","Consumer","United States","Chicago","Illinois",60653,"Central","Furniture","Bookcases",493.43,5,0.3,-70.49
478,"First Class","Home Office","United States","Salem","Oregon",97301,"West","Office Supplies","Art",2.224,1,0.2,0.556
604,"Second Class","Consumer","United States","Pine Bluff","Arkansas",71603,"South","Office Supplies","Paper",12.96,2,0,6.2208
3547,"Same Day","Corporate","United States","Lawrence","Massachusetts",1841,"East","Technology","Phones",437.85,3,0,131.355
6818,"Standard Class","Home Office","United States","Pharr","Texas",78577,"Central","Office Supplies","Storage",727.296,8,0.2,-172.7328
5017,"Second Class","Corporate","United States","Louisville","Kentucky",40214,"South","Furniture","Chairs",701.96,2,0,168.4704
361,"Standard Class","Consumer","United States","New York City","New York",10011,"East","Furniture","Chairs",271.764,2,0.1,60.392
2809,"Standard Class","Corporate","United States","San Diego","California",92037,"West","Office Supplies","Binders",65.568,2,0.2,22.9488
1807,"Standard Class","Consumer","United States","Modesto","California",95351,"West","Furniture","Chairs",161.568,2,0.2,-28.2744
973,"Same Day","Corporate","United States","Burlington","North Carolina",27217,"South","Technology","Machines",7999.98,4,0.5,-3839.9904
942,"Standard Class","Consumer","United States","Sacramento","California",95823,"West","Office Supplies","Supplies",27.96,2,0,7.2696
6920,"Standard Class","Corporate","United States","Redondo Beach","California",90278,"West","Furniture","Bookcases",308.499,3,0.15,-18.147
5472,"Standard Class","Corporate","United States","New York City","New York",10011,"East","Office Supplies","Storage",36.63,3,0,9.8901
7858,"Standard Class","Home Office","United States","Providence","Rhode Island",2908,"East","Furniture","Furnishings",72.42,6,0,23.8986
1581,"Standard Class","Consumer","United States","San Francisco","California",94122,"West","Office Supplies","Storage",15.78,2,0,0.6312
3561,"First Class","Consumer","United States","Lafayette","Louisiana",70506,"South","Office Supplies","Supplies",1665.62,2,0,33.3124
2584,"First Class","Corporate","United States","Woonsocket","Rhode Island",2895,"East","Office Supplies","Binders",45.78,3,0,22.89
4256,"Standard Class","Home Office","United States","Franklin","Massachusetts",2038,"East","Furniture","Chairs",60.74,1,0,15.185
7656,"Second Class","Consumer","United States","New York City","New York",10035,"East","Office Supplies","Appliances",293.52,6,0,76.3152
9398,"Standard Class","Consumer","United States","Austin","Texas",78745,"Central","Office Supplies","Supplies",5.888,2,0.2,-1.3248
3528,"Second Class","Consumer","United States","New York City","New York",10011,"East","Office Supplies","Storage",107.44,8,0,27.9344
1564,"Second Class","Home Office","United States","Los Angeles","California",90004,"West","Office Supplies","Appliances",189,1,0,68.04
1885,"Same Day","Consumer","United States","Lubbock","Texas",79424,"Central","Furniture","Furnishings",25.16,5,0.6,-11.322
3146,"Second Class","Consumer","United States","Houston","Texas",77036,"Central","Office Supplies","Storage",131.136,4,0.2,-32.784
4580,"Standard Class","Consumer","United States","New York City","New York",10035,"East","Furniture","Bookcases",353.568,2,0.2,-44.196
7963,"Second Class","Home Office","United States","Everett","Massachusetts",2149,"East","Technology","Accessories",259.98,2,0,88.3932
1194,"First Class","Consumer","United States","Houston","Texas",77041,"Central","Office Supplies","Paper",76.864,2,0.2,26.9024
