"id","date","location","min_temp","max_temp","rainfall","evaporation","sunshine","wind_gust_dir","wind_gust_speed","wind_dir9am","wind_dir3pm","wind_speed9am","wind_speed3pm","humidity9am","humidity3pm","pressure9am","pressure3pm","cloud9am","cloud3pm","temp9am","temp3pm","rain_today","rain_tomorrow"
32575,2010-11-25,"NorahHead",17.4,23,0,NA,NA,"NNE",46,"NNE","NE",22,35,74,74,1020.8,1017.8,NA,NA,21.1,21.9,0,0
33613,2008-08-17,"Brisbane",6.4,20.1,0,NA,NA,"WSW",56,"SW","NE",13,11,45,34,1020.6,1019.5,1,2,14.5,18.9,0,0
35227,2010-11-06,"Penrith",12.2,18.1,3.4,NA,NA,"SE",28,"SSW","SSW",13,6,91,74,NA,NA,NA,NA,14.1,17.4,1,1
29838,2011-01-10,"SalmonGums",12.1,29.9,0,NA,NA,"SSE",57,"E","SE",22,24,48,25,NA,NA,NA,NA,21.7,28.3,0,0
3412,2011-08-17,"CoffsHarbour",11.1,17.4,1.6,NA,NA,"N",54,"NE","N",9,26,85,66,1020.2,1016.9,7,7,16,16.9,1,0
43347,2009-11-03,"Penrith",18.5,39.4,0,NA,NA,"NW",59,"NNW","WNW",6,33,67,16,NA,NA,NA,NA,23.3,38.1,0,0
21197,2014-07-25,"Bendigo",7.3,13.9,0.6,NA,NA,"NNW",28,"N","N",15,19,92,89,1017.6,1017.4,8,8,9.5,12.6,0,1
36138,2013-03-28,"Portland",10.2,16.5,NA,NA,NA,"W",76,"WNW","W",26,33,93,65,1015.3,1017.4,NA,8,11.4,15.4,NA,0
34164,2017-01-11,"Brisbane",23.7,32.3,0,NA,NA,"NNE",26,"W","N",4,7,60,54,1013.3,1009.2,3,1,29.1,31.2,0,0
40802,2015-12-21,"Uluru",23.6,34.6,4.8,NA,NA,"E",44,"ESE","ESE",30,17,64,43,1009.7,1007.5,2,2,26.4,32.2,1,0
30128,2016-01-23,"Walpole",12.9,23.8,0,NA,NA,"SE",41,"E","SSE",13,17,71,70,1019.3,1016.9,NA,NA,20.3,22,0,0
36019,2012-04-03,"Cairns",17.5,30.6,0,NA,NA,"NNE",24,"S","N",4,11,57,50,1016.1,1012.4,1,1,25.7,29,0,0
406,2010-09-20,"Woomera",7.3,18.8,0,NA,NA,"SSE",43,"SE","S",24,22,62,27,1031.1,1027.3,0,0,11.7,17.8,0,0
1337,2012-09-14,"Williamtown",6.3,17.3,12.6,NA,NA,"SW",33,"WSW","SSE",19,17,49,39,1019.5,1017.6,NA,NA,14,15.9,1,0
27752,2015-11-30,"PerthAirport",12.1,25.7,0,NA,NA,"SSE",41,"SSE","SW",26,37,47,37,1020.3,1016.9,4,0,19.6,23.4,0,0
17759,2014-08-30,"Cobar",7,21.9,0,NA,NA,"E",28,"E","ESE",15,7,46,22,1025.6,1021.1,1,1,15.1,21.6,0,0
36242,2012-03-30,"Newcastle",14.9,24,0,NA,NA,NA,NA,NA,NA,NA,NA,85,62,NA,NA,6,6,19.5,23.5,0,0
40781,2016-08-31,"AliceSprings",13.1,24.6,13.6,NA,NA,"NE",35,"NNW","NNE",2,15,97,44,1020.5,1015.5,8,2,15,23.9,1,0
22540,2009-10-20,"Walpole",7.3,15.8,0,NA,NA,"SSW",26,"SSW","S",13,15,76,67,1024.2,1022.6,NA,NA,12.8,15.3,0,0
23728,2017-04-11,"Hobart",8.4,13.2,0,NA,NA,"SSE",31,"SSE","SSW",11,15,94,79,1023.9,1025.2,7,8,11.8,12.5,0,1
16584,2017-01-23,"Sale",13.8,35.6,0,NA,NA,"WSW",54,"NNW","E",6,19,75,32,1008,1003,8,3,18.7,33.7,0,0
11245,2013-01-12,"Adelaide",18.4,24.2,0,NA,NA,"SSE",35,"SE","S",11,19,59,48,1013.8,1014.8,NA,NA,19.5,23.4,0,1
14297,2012-03-15,"Canberra",12.1,27,0,NA,NA,"WNW",30,"SE","NNW",9,17,86,47,1017.2,1013.6,2,1,17.3,26,0,0
3506,2013-08-09,"PerthAirport",9.7,19.4,12.2,NA,NA,"NW",31,"NE","W",11,15,87,59,1018.9,1017.3,7,5,13.9,18.9,1,1
14735,2012-08-26,"Sydney",8.3,20.9,0,NA,NA,"W",33,"W","E",19,15,48,41,1018.7,1016.9,3,3,11.7,17.2,0,0
41615,2011-01-16,"Cairns",24.5,31.3,0.4,NA,NA,"SE",22,"W","ENE",7,11,79,70,1005.6,1002.9,7,7,28.4,30.2,0,1
36891,2009-03-06,"Sale",8.6,21.4,0,NA,NA,"WNW",48,"WNW","W",22,30,58,44,1014.9,1013,6,6,14,18.9,0,0
44263,2011-02-09,"Penrith",19,28.2,0,NA,NA,"ESE",28,"SW","E",7,15,55,45,NA,NA,NA,NA,22,26.1,0,0
25169,2013-12-15,"Sale",9.5,23.8,0,NA,NA,"ENE",30,"W","E",17,20,65,49,1021.1,1018.7,3,5,15.1,22.3,0,0
47004,2017-06-16,"Sale",1,16.9,0.2,NA,NA,NA,NA,"NW","N",11,9,100,62,1026.9,1024.2,NA,NA,4.6,16.1,0,0
26670,2011-08-14,"Darwin",17.7,33.2,0,NA,NA,"ESE",48,"ENE","SE",13,20,54,15,1015.8,1012.2,2,1,25.4,32,0,0
18693,2009-02-25,"PearceRAAF",12.5,24.9,0,NA,NA,"W",50,"N","W",13,35,73,83,1007.3,1006.6,8,8,18.3,18.6,0,0
41889,2015-11-24,"GoldCoast",21.8,28.2,0.8,NA,NA,"SE",33,"E","SE",15,26,83,80,1015,1013.3,NA,NA,25.2,25.5,0,0
5111,2009-09-12,"GoldCoast",12.5,24.7,0,NA,NA,"ENE",22,"SSW","ENE",6,13,45,59,1026.1,1023.9,NA,NA,21.7,23.1,0,0
40623,2016-01-14,"Woomera",18.4,21.4,0,NA,NA,"S",61,"S","SSE",33,35,58,59,1020.7,1022.7,6,7,19.3,19.8,0,0
32521,2011-08-14,"NorahHead",12.4,15,2.4,NA,NA,"NE",31,"NE","SSE",11,19,92,80,1025.4,1023.8,NA,NA,13.7,14.9,1,1
49735,2009-01-04,"Brisbane",20.1,27.5,4.8,NA,NA,"ESE",35,"SE","SE",17,17,55,45,1017.4,1014.7,7,7,25.6,26.3,1,0
17233,2016-09-03,"Penrith",12.9,19.7,15.8,NA,NA,"NW",56,"WNW","W",26,30,62,49,NA,NA,NA,NA,16.8,18.6,1,0
28713,2009-10-30,"Ballarat",16.8,25.8,0.2,NA,NA,"NNE",43,"NNE","NNE",28,20,67,63,1019.9,1019.2,7,NA,19.2,23.1,0,1
49767,2015-04-21,"SydneyAirport",14.3,18,88.6,NA,FALSE,"SSE",96,"SSE","SSW",69,54,84,96,1019.6,1016.7,8,8,15.3,14.2,1,1
13251,2013-04-23,"MountGambier",8.5,16,10.2,NA,NA,"WSW",33,"WSW","WSW",9,24,65,60,1016.8,1017.3,7,7,14.2,14.5,1,0
21063,2014-05-26,"Newcastle",11.4,25,0.2,NA,NA,NA,NA,NA,NA,0,0,87,61,NA,NA,1,0,15.4,23.2,0,0
7956,2014-09-20,"Penrith",4.9,21.7,0,NA,NA,"ESE",31,"N","ESE",2,11,57,37,NA,NA,NA,NA,14,20.8,0,0
38286,2012-05-26,"Wollongong",10.7,16.6,0,NA,NA,"WNW",94,"WNW","WSW",46,19,47,48,1011,1011.8,NA,NA,12.9,15,0,0
3649,2011-01-08,"Dartmoor",16.5,20.4,0,NA,NA,"SSW",39,"ESE","SE",7,24,89,81,1007.9,1011.1,NA,NA,19.1,18.8,0,1
10646,2015-07-07,"Ballarat",3.4,12.3,1,NA,NA,"NNW",20,"N","NNW",11,15,100,75,1022.6,1022.7,8,6,5.9,10.5,0,0
23134,2012-03-30,"GoldCoast",19.3,26.8,3.8,NA,NA,"SSE",44,"S","SE",30,28,66,71,1016.4,1014.3,NA,NA,24.8,25.6,1,0
12909,2009-05-05,"MountGambier",5.6,16.7,0.2,NA,NA,"S",17,"NE","S",7,11,93,59,1033,1029.9,8,2,9.7,16.5,0,0
2842,2011-12-12,"PearceRAAF",17.4,29.4,1,NA,NA,"ESE",57,"E","SE",24,24,74,41,1010.3,1005.3,8,7,19.7,29.2,0,0
27229,2015-12-17,"Katherine",23.5,34,41,NA,NA,"NW",46,"NW","W",6,17,81,NA,1006.8,1002.7,6,NA,28.5,NA,1,0
32384,2015-03-23,"Tuggeranong",13.8,29.2,0,NA,NA,"WNW",41,"NE","WNW",7,19,75,39,1016.7,1010.9,NA,NA,18.2,26.8,0,1
36883,2016-06-09,"MountGambier",9.9,14.4,10.2,NA,NA,"SW",48,"NNW","SW",17,22,99,79,1001.6,1008.7,8,7,11.2,12.4,1,1
18984,2009-01-31,"NorfolkIsland",20.1,23.7,0,NA,NA,"ESE",43,"SE","ESE",24,26,74,70,1019.3,1017.6,4,6,22,22.1,0,1
36045,2013-07-29,"Launceston",7.7,15.4,20.8,NA,NA,"NNW",35,"NNW","NNW",9,20,92,72,1014.2,1013,NA,NA,12,15,1,1
47386,2016-01-21,"NorahHead",22.9,28.1,0,NA,NA,"SW",59,NA,"NE",0,31,91,83,1011.1,1008,NA,NA,24.6,26.8,0,1
29145,2014-03-11,"Wollongong",20.8,26.7,0.4,NA,NA,"NE",43,"NNW","NE",20,35,68,70,1023.3,1020.4,NA,NA,23.3,24.4,0,0
7862,2013-01-13,"NorfolkIsland",17.6,24.8,0,NA,NA,"SE",30,"SE","SSE",13,17,77,56,1014.6,1013.5,3,1,22,24,0,0
32690,2014-05-30,"SalmonGums",9,16.2,2.6,NA,NA,"SSW",26,"WSW","S",11,13,83,65,NA,NA,NA,NA,11.7,15.3,1,0
29026,2016-03-18,"WaggaWagga",18.2,22,15,NA,NA,"W",78,"N","W",19,43,93,48,998.8,1001.4,8,7,19.9,19.6,1,1
14030,2014-07-22,"Woomera",4.9,21.8,0,NA,NA,"NNE",46,"NE","NE",17,19,34,14,1023.5,1019.2,0,0,11.6,21,0,0
22480,2012-06-27,"Launceston",-3.5,9,0,NA,NA,"NW",17,"E","NNW",4,9,95,62,1032,1028.6,NA,NA,-1.1,8.9,0,0
44231,2013-08-05,"PerthAirport",13.2,22.2,5,NA,NA,"WNW",54,"NNE","WNW",11,31,90,58,1015.4,1013.7,7,6,16.1,21.4,1,1
25630,2016-03-02,"PearceRAAF",12.2,35.1,0,NA,NA,"E",43,"ESE","S",15,11,50,21,1018.9,1014.8,NA,NA,23.3,34,0,0
14622,2009-02-19,"Brisbane",21.7,31.6,2.2,NA,NA,"W",31,"SE","ENE",7,13,72,62,1009.4,1006.1,4,2,27.2,31.1,1,1
21078,2010-02-28,"NorahHead",20.4,26.5,0,NA,NA,"SW",41,"SW","SE",6,13,83,71,1016.9,1013.9,NA,NA,23.2,26.3,0,1
40270,2011-03-08,"Moree",14.9,30,0,NA,NA,"NE",52,"E","NE",26,19,56,34,1018.5,1014.6,1,6,21.3,28.6,0,0
8789,2009-11-10,"Albany",16,22,0,NA,NA,NA,NA,"E","SE",7,19,63,90,1011,1006.8,7,8,19.5,18.8,0,0
38735,2012-07-14,"Richmond",5.4,20.3,0,NA,NA,"WSW",33,"NNW","WNW",11,15,76,33,1013.6,1010,NA,NA,14.2,19.8,0,0
46224,2009-12-20,"Mildura",13.4,31.1,0,NA,NA,"SSW",24,"ESE","S",13,11,51,20,1020.1,1016.4,6,6,18.8,29.2,0,0
40938,2012-05-01,"Bendigo",4.6,22.6,0,NA,NA,"N",39,"ENE","N",7,22,80,38,1022.4,1018.3,2,5,11.3,21.2,0,0
44472,2010-08-16,"Mildura",6,14.1,0.2,NA,NA,"WSW",39,"W","WSW",19,20,93,43,1018.6,1019.5,7,6,8.7,13.2,0,0
20160,2013-01-23,"BadgerysCreek",19.7,26.3,1.4,NA,NA,"SSE",30,"SSE","SE",7,17,77,59,1015.7,1015,NA,NA,21.1,25,1,0
29273,2016-10-26,"PearceRAAF",5.6,23.1,0,NA,NA,"W",35,"SSE","SW",11,19,65,52,1020.6,1018,NA,1,17.5,21.3,0,0
44110,2011-02-17,"CoffsHarbour",20.5,28,0.4,NA,NA,"NE",37,"WNW","NE",7,26,83,68,1015.8,1013,7,1,23.3,27.4,0,0
7806,2012-06-04,"Cobar",3.7,13.6,0.2,NA,NA,"SW",31,"WSW","W",13,17,78,46,1012.4,1008.9,1,1,7.1,13.1,0,0
48326,2012-07-07,"AliceSprings",-5.2,19.4,0,NA,NA,"ENE",33,"W","E",9,17,17,16,1022.5,1017.4,0,0,6,19,0,0
42218,2015-03-29,"Wollongong",15.3,24.7,0,NA,NA,"NE",39,"WNW","NE",9,30,72,67,1023.3,1020.5,3,NA,18.2,23,0,0
4043,2013-06-10,"Dartmoor",8.9,17,0,NA,NA,"NW",37,"N","NW",17,13,77,94,1015.6,1014.2,NA,NA,10.5,13.8,0,1
47465,2014-10-25,"MelbourneAirport",12.8,20.7,0,NA,NA,"SSW",33,"S","SSE",11,15,74,54,1017.6,1014.8,8,5,14.7,19.5,0,0
43571,2016-06-28,"MountGinini",-4.5,3,0,NA,NA,"SSW",43,"SSW","SW",17,20,98,91,NA,NA,NA,NA,-3.7,-0.5,0,0
40299,2012-05-09,"Perth",11.9,19.6,0.6,NA,NA,"NE",19,"ENE","WNW",6,7,88,78,1021.3,1020.3,7,7,15.4,18.4,0,1
32027,2012-07-06,"Albury",-2,12.9,0,NA,NA,"ESE",13,NA,"SSE",0,2,87,53,1036.5,1032.9,NA,NA,3.7,12.9,0,0
25093,2010-06-24,"Brisbane",12.5,22.1,4.4,NA,NA,"E",26,"SW","E",6,11,76,59,1028.8,1025.2,4,3,16.3,20.4,1,0
15049,2010-08-31,"CoffsHarbour",8.9,20.8,0.6,NA,NA,"NNE",41,"SE","NE",9,30,74,56,1025.9,1021.6,1,1,17.8,20,0,0
22233,2009-03-29,"Albury",10.4,31.2,0,NA,NA,"S",22,NA,"SE",0,6,60,18,1022.4,1019.1,NA,NA,16,29.9,0,0
38595,2014-06-07,"Albury",2.6,16,0,NA,NA,"WNW",17,NA,"WNW",0,11,86,65,1030.8,1027.7,NA,NA,7.1,14.7,0,0
12018,2010-07-31,"Albury",7.5,12.3,2.2,NA,NA,"W",30,"WSW","NW",4,19,100,85,1013.7,1015.6,8,8,11.1,11.6,1,1
10288,2015-08-03,"Witchcliffe",2.9,17.2,0,NA,NA,"S",20,NA,"SSE",0,4,100,65,1036.1,1033.7,NA,NA,9.8,15.7,0,0
13547,2015-02-02,"Williamtown",16.7,24.7,4.2,NA,NA,"E",48,"SW","SE",13,19,78,92,1014.5,1015.1,4,6,21.6,20,1,1
969,2013-09-25,"PerthAirport",13.7,19.2,1.2,NA,NA,"W",48,"WSW","WSW",22,17,47,47,1019.7,1019,4,3,16.3,18.6,1,0
31792,2009-12-16,"Mildura",20.4,40.9,0,NA,NA,"N",41,"NNE","NW",17,15,14,6,1014.6,1010.7,5,1,30.5,39.7,0,0
45290,2017-06-04,"Uluru",4.5,18.8,0,NA,NA,"E",31,"ESE","E",13,15,42,26,1026.9,1022.4,NA,NA,9.5,18.6,0,0
9151,2011-09-30,"PerthAirport",11.6,22.1,0,NA,NA,"ENE",61,"ENE","E",31,20,53,39,1017.1,1013.6,5,6,16.9,21.5,0,0
38555,2014-01-19,"NorahHead",19,26.3,0,NA,NA,"ESE",26,"ESE","SE",2,13,77,73,1009.3,1008.5,NA,NA,22.7,24.9,0,0
7227,2010-06-26,"Witchcliffe",7.8,16.1,15,NA,NA,"SW",30,"N","NNE",9,7,98,81,1026.9,1024.2,NA,NA,9.1,15.1,1,1
43510,2016-01-13,"Bendigo",21.9,42.3,0,NA,NA,"W",80,"E","WNW",20,26,37,10,1010.6,1006.2,1,NA,29,41.3,0,0
32971,2010-03-26,"BadgerysCreek",15,35.1,0,NA,NA,"NW",31,"NNW","NNW",6,15,88,31,1019.7,1015.2,NA,NA,19.1,33.1,0,0
32177,2010-02-01,"Cairns",24.3,33.5,0.6,NA,NA,"WNW",41,"WNW","SSW",11,4,64,47,1001.9,998.3,6,6,28.3,33,0,0
46819,2009-09-11,"MelbourneAirport",4.9,21.3,0,NA,NA,"N",100,"N","N",57,76,57,28,1016.3,1009.3,2,7,11.9,20,0,0
8316,2012-06-21,"NorfolkIsland",15.3,19.1,2,NA,NA,"WSW",48,"WSW","SW",24,19,64,63,1018.2,1018.4,2,4,17.7,18.8,1,0
14021,2013-12-15,"Ballarat",6.9,22,0.2,NA,NA,"S",33,"SSE","S",24,19,75,53,1020.5,1019.2,NA,NA,12.4,20.7,0,0
3772,2010-08-23,"Mildura",8.1,14.8,0,NA,NA,"W",59,"N","NW",15,17,78,66,1015.8,1012.8,7,7,9.8,13.6,0,1
33364,2014-10-03,"Nhil",1.2,23.3,0,NA,NA,"E",24,"E","W",15,11,73,27,1022.8,1018,NA,NA,12.3,22.1,0,0
49747,2017-06-07,"Portland",1.4,13.7,0,NA,NA,"W",20,"NNW","WSW",2,7,91,63,1032,1029.6,1,8,4.9,12.1,0,0
16252,2007-11-27,"Canberra",13.3,22.2,0.2,NA,NA,"ENE",39,"E","E",20,17,70,55,1021,1018.6,7,7,16.5,21.2,0,0
31528,2011-09-05,"SalmonGums",5.6,20.1,0,NA,NA,"SSW",57,"W","SSW",22,35,55,55,NA,NA,NA,NA,14.3,15.9,0,0
42208,2016-10-23,"MountGambier",3.2,13.2,0.6,NA,NA,"SSE",31,"SSW","SSW",9,19,71,54,1028.8,1027.5,7,7,10.5,12.5,0,0
40425,2013-05-07,"CoffsHarbour",13.9,20.3,9.8,NA,NA,"SSW",35,"SW","E",20,20,68,74,1027.8,1026.4,7,7,18.2,17.9,1,1
2627,2014-05-21,"Penrith",9.3,24.4,0,NA,NA,"NE",15,NA,"ENE",0,7,75,45,NA,NA,NA,NA,15,23.6,0,0
31543,2011-02-16,"Newcastle",19.6,27.2,1.4,NA,NA,NA,NA,"SW","SE",2,2,79,69,NA,NA,8,5,22.4,27,1,0
26725,2014-07-29,"Albury",3,16.9,0,NA,NA,"NNW",41,NA,"NNW",0,22,100,58,1018.4,1015.1,7,7,7.9,15.9,0,0
26308,2012-02-26,"GoldCoast",23.3,28.8,23.2,NA,NA,"ESE",43,"SE","SE",33,26,71,70,1021.3,1018.6,NA,NA,25.3,25.8,1,0
5536,2015-05-31,"MelbourneAirport",8.7,16.5,0,NA,NA,"W",52,"NNW","W",22,35,67,83,1014,1011.7,6,7,12.7,10.4,0,1
45094,2010-11-08,"Canberra",9.4,24.2,4.4,NA,NA,"N",50,"WNW","N",4,24,71,72,1016.9,1016.1,3,5,18.1,18.9,1,1
14751,2013-09-28,"Mildura",7.5,23.4,0,NA,NA,"WSW",44,"W","SW",20,22,52,31,1017.2,1014.9,1,3,16.1,22.1,0,0
47615,2015-10-15,"Moree",15,30.3,0,NA,NA,"ENE",31,"ENE","NE",20,19,54,27,1025.7,1021.5,1,4,21.9,29.3,0,0
30754,2013-04-04,"Woomera",14.7,27.1,0,NA,NA,"SE",39,"ESE","SE",20,15,37,25,1024.6,1022.2,0,2,17.6,25.9,0,0
6832,2012-03-08,"Sale",14.7,17.9,1.4,NA,NA,"ESE",46,"SSE","S",24,30,80,93,1021.8,1015.9,6,8,16.3,16.9,1,0
12709,2011-06-05,"BadgerysCreek",5,17.4,0,NA,NA,"SW",26,"WNW","WSW",4,7,78,45,1018.3,1012.9,NA,NA,10.6,17.1,0,0
3735,2012-01-26,"Launceston",13.3,29.7,0,NA,NA,"NW",33,"E","ESE",6,11,45,28,1015.4,1015.3,NA,NA,21.7,28.4,0,0
648,2013-03-02,"Wollongong",15.9,22,12.6,NA,NA,"S",69,"SW","SSW",26,33,73,88,1022.6,1022.6,8,8,17.8,17.6,1,1
26911,2014-06-08,"Portland",9.5,14.1,2.6,NA,NA,"ESE",22,"ESE","E",7,2,71,67,1034.5,1034.1,8,7,11.9,13.3,1,0
10408,2013-07-09,"PerthAirport",3.4,19.6,0,NA,NA,"W",39,"N","NNW",7,19,66,56,1019.4,1015.7,6,7,8.7,17.9,0,1
41230,2010-09-19,"Williamtown",8.1,19.4,0,NA,NA,"N",24,"WNW","SE",9,13,67,67,1021.9,1019.8,8,8,15.3,17.6,0,0
32348,2011-01-03,"CoffsHarbour",22.2,27.6,0,NA,NA,"SSW",46,"SSW","S",15,20,82,77,1011.4,1009.2,7,6,25.4,26.9,0,0
28685,2009-03-14,"Darwin",22.8,31.8,13.4,NA,NA,"ESE",50,"E","ENE",7,22,89,62,1009,1006.8,7,7,25.4,31.1,1,1
42110,2010-07-06,"Tuggeranong",2,10.6,4.2,NA,NA,"SSE",33,"SW","SE",6,11,99,69,1019.3,1018.6,NA,NA,6.4,9.9,1,0
34357,2017-03-01,"NorfolkIsland",21,26,0.6,NA,NA,"E",57,"E","E",31,35,72,74,1021.6,1019.5,8,8,24.6,25.1,0,0
49358,2012-10-14,"Witchcliffe",11,18.7,8.4,NA,NA,"WNW",57,"WSW","W",19,17,NA,NA,1014.9,1016.5,NA,NA,16.1,15.3,1,1
28176,2016-04-16,"Cairns",22.6,27.7,30,NA,NA,"SE",44,"SSE","SE",11,33,98,74,1015.5,1011.6,7,6,23.2,27,1,1
10845,2009-08-01,"GoldCoast",10.3,21.3,0,NA,NA,"ESE",24,"WSW","ESE",9,19,56,51,1024.6,1022.1,NA,NA,16.9,19.6,0,0
35748,2009-03-01,"Mildura",15.2,26.4,0,NA,NA,"SSW",31,"SSE","WSW",13,7,53,28,1015.1,1013.8,7,7,15.7,24.2,0,0
42985,2017-03-29,"Adelaide",14.3,22.7,0,NA,NA,"SW",46,"NNE","SW",7,24,79,93,1012.1,1011.6,NA,NA,16.6,16.2,0,1
34708,2011-01-14,"SydneyAirport",21.9,29.9,0,NA,NA,"NE",65,"N","NE",26,44,55,50,1012.5,1009.2,6,5,26.6,28.7,0,0
35361,2016-02-03,"Newcastle",17.4,29.8,0,NA,NA,NA,NA,"NE",NA,9,NA,71,NA,NA,NA,6,NA,23,NA,0,1
22337,2009-05-11,"AliceSprings",4.3,22.9,0,NA,NA,"S",37,"NW","S",7,22,42,18,1021.7,1018.4,0,0,13,20.7,0,0
11036,2010-02-15,"MelbourneAirport",17.2,26,0,NA,NA,"SE",57,"SE","S",28,30,NA,50,1013.5,1014.3,7,7,18.7,24.7,0,0
34158,2009-03-08,"Woomera",18.6,28.5,0,NA,NA,"WSW",56,"SE","SW",19,31,37,28,1014.2,1012.8,6,5,23.2,27.2,0,0
8911,2012-03-31,"Watsonia",13.8,28.8,0.2,NA,NA,"N",52,"NE","NNW",15,22,52,38,1013.2,1011.9,4,6,20.9,28.7,0,0
12032,2011-10-24,"Sale",13,21.7,0.2,NA,NA,"S",56,"N","S",9,17,76,93,1005.9,1009.6,8,8,19.8,12.7,0,1
612,2010-01-02,"Dartmoor",12.5,20.7,1.2,NA,NA,"SSW",52,"SW","SW",22,31,75,54,1013.8,1016,NA,NA,15.5,18.7,1,0
25148,2014-04-01,"Katherine",24.5,38.1,0,NA,NA,"SE",33,"SW","SSE",6,13,74,33,1011.1,1006.1,0,2,29.1,37.2,0,0
49451,2016-08-22,"WaggaWagga",5.7,12.7,0.4,NA,NA,"SSE",26,"ESE","SSE",11,17,88,61,1016.8,1013,8,8,8.8,12.1,0,1
29018,2015-06-19,"MelbourneAirport",4.6,11.4,0.2,NA,NA,"SSW",31,"S","SSE",9,20,91,72,1024.4,1024,7,6,7.7,9.9,0,0
21712,2012-07-06,"Moree",2,19.2,0,NA,NA,"ESE",33,"SE","SSE",17,13,57,30,1029.3,1026.1,NA,NA,11.8,18.3,0,0
13505,2009-12-02,"Launceston",12.4,20.9,0,NA,NA,"WNW",33,"WNW","WNW",7,22,76,55,1024.1,1021.7,NA,NA,14.7,19.1,0,0
17147,2009-07-06,"PearceRAAF",12.7,18.5,3.6,NA,NA,"NNE",54,"N","WSW",26,22,92,75,1010.6,1009.4,8,8,13.7,18.4,1,1
38218,2017-05-18,"Adelaide",10.5,20.8,4.6,NA,NA,"E",22,"N","E",2,6,54,44,1017.6,1015.5,NA,NA,16.5,19.9,1,0
1148,2011-01-12,"Cairns",23.9,31.1,38.6,NA,NA,"SE",24,"NNE","NNE",4,13,78,75,1004.9,1002.1,8,7,27.4,30,1,0
12764,2015-03-19,"Cairns",25.3,30.3,0,NA,NA,"SSE",52,"SSE","SE",33,35,69,71,1012.2,1009.7,7,8,28.3,29.3,0,1
4097,2011-11-25,"Cairns",24.2,31.6,15.2,NA,NA,"E",33,"SE","E",11,22,75,65,1013.4,1010.1,3,2,29.3,31.2,1,1
6405,2010-02-19,"MountGambier",11.9,32.5,0,NA,NA,"W",41,"SSE","SSW",9,22,97,39,1020.6,1016.2,7,2,15.2,29.8,0,0
19727,2010-08-19,"GoldCoast",14.1,27.5,0,NA,NA,"NW",48,"WNW","NW",17,15,65,47,1017.6,1012.9,NA,NA,21.1,26.4,0,1
40789,2009-02-14,"CoffsHarbour",18.6,22.5,30,NA,FALSE,"E",59,"NNW","E",9,24,90,83,1017.8,1012.6,8,8,18.6,20.8,1,1
5560,2013-01-09,"Williamtown",22.5,25,0,NA,NA,"S",59,"S","SSE",39,35,67,58,997.8,1001.6,1,7,23.9,22.8,0,0
34780,2014-06-16,"NorfolkIsland",16.4,21.2,3.6,NA,NA,"NNE",50,"NNE","N",26,19,90,83,1018.1,1016.7,8,7,19.6,20.4,1,1
15366,2014-05-14,"Wollongong",15.6,23,0,NA,NA,"NE",35,"NW","NE",7,26,63,65,1028.6,1025.1,NA,NA,19.3,21,0,0
33955,2009-05-21,"SalmonGums",18.5,27.3,0,NA,NA,"N",72,"N","N",28,41,26,20,NA,NA,NA,NA,20.9,26.5,0,0
3497,2016-08-11,"NorahHead",11.6,20,0.8,NA,NA,"W",30,"WNW","W",9,6,60,37,1019,1017.2,NA,NA,15.2,19.6,0,0
6235,2015-02-19,"Launceston",16.6,27.1,0,NA,NA,"E",31,"SSE","NE",6,6,74,58,NA,NA,8,3,18.7,25.2,0,0
27701,2010-10-14,"SydneyAirport",18,27.1,9.4,NA,NA,"NE",46,"NNW","E",24,24,57,46,1011.2,1008,1,3,22.9,26.7,1,0
36282,2011-11-17,"Woomera",22.3,36.3,0,NA,NA,"NNW",35,"N","N",24,19,32,15,1014.5,1010.6,0,2,27.8,35,0,0
42629,2011-09-19,"Witchcliffe",8.8,17.8,6.8,NA,NA,"SW",52,"WSW","W",20,19,71,72,1019.1,1019.6,NA,NA,15,15.8,1,1
23100,2016-11-07,"Brisbane",20.4,28.9,0,NA,NA,"ENE",30,"ENE","NE",9,11,61,55,1015.7,1011.9,3,1,25.3,26.9,0,0
17479,2015-12-16,"Newcastle",20.4,25.5,0,NA,NA,NA,NA,NA,NA,0,NA,82,NA,NA,NA,8,NA,23.6,NA,0,0
28098,2010-10-16,"WaggaWagga",4.4,12.9,22.2,NA,NA,"WSW",61,"WSW","WSW",35,28,75,53,1004.7,1008.7,7,5,5.4,10.8,1,0
43379,2015-01-03,"AliceSprings",26.2,36.4,0,NA,NA,"NNW",39,"NNW","ESE",22,9,32,28,1009,1005.4,7,7,31.5,36.3,0,0
40144,2011-02-09,"Portland",11.8,19.6,NA,NA,NA,"E",43,"ENE","E",17,13,73,70,1022.6,1021,7,7,14.9,17.5,NA,0
4829,2010-11-19,"Penrith",15.2,18.9,0,NA,NA,"S",39,"S","SSE",24,15,75,65,NA,NA,NA,NA,16,17.7,0,0
22822,2016-11-01,"Watsonia",8.2,18.1,0,NA,NA,"W",41,"N","W",15,20,60,60,1012,1009.9,2,7,12.9,15.3,0,0
4172,2009-09-24,"Dartmoor",10.5,17.6,7.2,NA,NA,"NW",56,"WNW","NW",24,33,82,62,1009.7,1007.1,NA,NA,13.7,17.5,1,0
33604,2010-12-17,"Walpole",14.9,18.2,0,NA,NA,"SE",43,"SE","SE",20,20,58,65,1016,1014.6,NA,NA,16.6,16.8,0,0
